  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  6.312500427266e-02  ,2.317321745106e-01  ,2.525000170906e-01  ,3.156250213633e-01  
  6.317500427266e-02  ,2.323974508926e-01  ,2.527000170906e-01  ,3.158750213633e-01  
  6.322500427266e-02  ,2.330628030480e-01  ,2.529000170906e-01  ,3.161250213633e-01  
  6.327500427266e-02  ,2.337282307797e-01  ,2.531000170906e-01  ,3.163750213633e-01  
  6.332500427266e-02  ,2.343937336941e-01  ,2.533000170906e-01  ,3.166250213633e-01  
  6.337500427266e-02  ,2.350593115403e-01  ,2.535000170906e-01  ,3.168750213633e-01  
  6.342500427266e-02  ,2.357249640634e-01  ,2.537000170906e-01  ,3.171250213633e-01  
  6.347500427266e-02  ,2.363906909355e-01  ,2.539000170906e-01  ,3.173750213633e-01  
  6.352500427266e-02  ,2.370564918795e-01  ,2.541000170906e-01  ,3.176250213633e-01  
  6.357500427266e-02  ,2.377223665888e-01  ,2.543000170906e-01  ,3.178750213633e-01  
  6.362500427266e-02  ,2.383883147894e-01  ,2.545000170906e-01  ,3.181250213633e-01  
  6.367500427266e-02  ,2.390543361710e-01  ,2.547000170906e-01  ,3.183750213633e-01  
  6.372500427266e-02  ,2.397204304831e-01  ,2.549000170906e-01  ,3.186250213633e-01  
  6.377500427266e-02  ,2.403865974035e-01  ,2.551000170906e-01  ,3.188750213633e-01  
  6.382500427266e-02  ,2.410528366302e-01  ,2.553000170906e-01  ,3.191250213633e-01  
  6.387500427266e-02  ,2.417191479529e-01  ,2.555000170906e-01  ,3.193750213633e-01  
  6.392500427266e-02  ,2.423855310118e-01  ,2.557000170906e-01  ,3.196250213633e-01  
  6.397500427266e-02  ,2.430519856137e-01  ,2.559000170906e-01  ,3.198750213633e-01  
  6.402500427266e-02  ,2.437185114275e-01  ,2.561000170906e-01  ,3.201250213633e-01  
  6.407500427266e-02  ,2.443851081809e-01  ,2.563000170906e-01  ,3.203750213633e-01  
  6.412500427266e-02  ,2.450517755943e-01  ,2.565000170906e-01  ,3.206250213633e-01  
  6.417500427266e-02  ,2.457185133939e-01  ,2.567000170906e-01  ,3.208750213633e-01  
  6.422500427266e-02  ,2.463853212991e-01  ,2.569000170906e-01  ,3.211250213633e-01  
  6.427500427266e-02  ,2.470521990384e-01  ,2.571000170906e-01  ,3.213750213633e-01  
  6.432500427266e-02  ,2.477191463393e-01  ,2.573000170906e-01  ,3.216250213633e-01  
  6.437500427266e-02  ,2.483861629338e-01  ,2.575000170906e-01  ,3.218750213633e-01  
  6.442500427266e-02  ,2.490532485413e-01  ,2.577000170906e-01  ,3.221250213633e-01  
  6.447500427266e-02  ,2.497204028975e-01  ,2.579000170906e-01  ,3.223750213633e-01  
  6.452500427266e-02  ,2.503876257347e-01  ,2.581000170906e-01  ,3.226250213633e-01  
  6.457500427266e-02  ,2.510549167873e-01  ,2.583000170906e-01  ,3.228750213633e-01  
  6.462500427266e-02  ,2.517222757775e-01  ,2.585000170906e-01  ,3.231250213633e-01  
  6.467500427266e-02  ,2.523897024509e-01  ,2.587000170906e-01  ,3.233750213633e-01  
  6.472500427266e-02  ,2.530571965616e-01  ,2.589000170906e-01  ,3.236250213633e-01  
  6.477500427266e-02  ,2.537247577888e-01  ,2.591000170906e-01  ,3.238750213633e-01  
  6.482500427266e-02  ,2.543923859346e-01  ,2.593000170906e-01  ,3.241250213633e-01  
  6.487500427266e-02  ,2.550600806974e-01  ,2.595000170906e-01  ,3.243750213633e-01  
  6.492500427266e-02  ,2.557278418194e-01  ,2.597000170906e-01  ,3.246250213633e-01  
  6.497500427266e-02  ,2.563956690594e-01  ,2.599000170906e-01  ,3.248750213633e-01  
  6.502500427266e-02  ,2.570635621349e-01  ,2.601000170906e-01  ,3.251250213633e-01  
  6.507500427266e-02  ,2.577315208088e-01  ,2.603000170906e-01  ,3.253750213633e-01  
  6.512500427266e-02  ,2.583995448105e-01  ,2.605000170906e-01  ,3.256250213633e-01  
  6.517500427266e-02  ,2.590676339040e-01  ,2.607000170906e-01  ,3.258750213633e-01  
  6.522500427266e-02  ,2.597357878044e-01  ,2.609000170906e-01  ,3.261250213633e-01  
  6.527500427266e-02  ,2.604040062868e-01  ,2.611000170906e-01  ,3.263750213633e-01  
  6.532500427266e-02  ,2.610722890781e-01  ,2.613000170906e-01  ,3.266250213633e-01  
  6.537500427266e-02  ,2.617406359505e-01  ,2.615000170906e-01  ,3.268750213633e-01  
  6.542500427266e-02  ,2.624090466201e-01  ,2.617000170906e-01  ,3.271250213633e-01  
  6.547500427266e-02  ,2.630775208716e-01  ,2.619000170906e-01  ,3.273750213633e-01  
  6.552500427266e-02  ,2.637460584278e-01  ,2.621000170906e-01  ,3.276250213633e-01  
  6.557500427266e-02  ,2.644146590716e-01  ,2.623000170906e-01  ,3.278750213633e-01  
  6.562500427266e-02  ,2.650833225188e-01  ,2.625000170906e-01  ,3.281250213633e-01  
  6.567500427266e-02  ,2.657520485594e-01  ,2.627000170906e-01  ,3.283750213633e-01  
  6.572500427266e-02  ,2.664208369186e-01  ,2.629000170906e-01  ,3.286250213633e-01  
  6.577500427266e-02  ,2.670896873870e-01  ,2.631000170906e-01  ,3.288750213633e-01  
  6.582500427266e-02  ,2.677585996778e-01  ,2.633000170906e-01  ,3.291250213633e-01  
  6.587500427266e-02  ,2.684275735934e-01  ,2.635000170906e-01  ,3.293750213633e-01  
  6.592500427266e-02  ,2.690966088553e-01  ,2.637000170906e-01  ,3.296250213633e-01  
  6.597500427266e-02  ,2.697657052618e-01  ,2.639000170906e-01  ,3.298750213633e-01  
  6.602500427266e-02  ,2.704348625296e-01  ,2.641000170906e-01  ,3.301250213633e-01  
  6.607500427266e-02  ,2.711040804645e-01  ,2.643000170906e-01  ,3.303750213633e-01  
  6.612500427266e-02  ,2.717733587872e-01  ,2.645000170906e-01  ,3.306250213633e-01  
  6.617500427266e-02  ,2.724426973105e-01  ,2.647000170906e-01  ,3.308750213633e-01  
  6.622500427266e-02  ,2.731120957414e-01  ,2.649000170906e-01  ,3.311250213633e-01  
