  Time                  V(Vbuck)             
  1.360003119714e-03  3.417424214798e+00  
  1.360003264814e-03  3.417423808247e+00  
  1.360003555014e-03  3.417422995093e+00  
  1.360004075810e-03  3.417421535633e+00  
  1.360004860356e-03  3.417419336646e+00  
  1.360005000003e-03  3.417418945183e+00  
  1.360005156912e-03  3.417418505298e+00  
  1.360005470721e-03  3.417417625512e+00  
  1.360006098340e-03  3.417415865713e+00  
  1.360007353576e-03  3.417412345187e+00  
  1.360008018354e-03  3.417410480205e+00  
  1.360009347910e-03  3.417406749193e+00  
  1.360011544714e-03  3.417400581442e+00  
  1.360015938321e-03  3.417388234501e+00  
  1.360024725536e-03  3.417363494902e+00  
  1.360042299966e-03  3.417313832820e+00  
  1.360050000003e-03  3.417291997136e+00  
  1.360050200003e-03  3.417291429339e+00  
  1.360050600006e-03  3.417290293611e+00  
  1.360051400012e-03  3.417288021846e+00  
  1.360052000003e-03  3.417286317758e+00  
  1.360052160004e-03  3.417285863270e+00  
  1.360052480007e-03  3.417284954245e+00  
  1.360053120012e-03  3.417283135958e+00  
  1.360053400000e-03  3.417282340397e+00  
  1.360053460000e-03  3.417282169905e+00  
  1.360053580001e-03  3.417281828910e+00  
  1.360053600000e-03  3.417281772080e+00  
  1.360053680001e-03  3.417281544741e+00  
  1.360053700000e-03  3.417281487908e+00  
  1.360053764005e-03  3.417281306019e+00  
  1.360053787605e-03  3.417281238953e+00  
  1.360053800000e-03  3.417281203728e+00  
  1.360053824791e-03  3.417281133276e+00  
  1.360053874372e-03  3.417280992373e+00  
  1.360053973313e-03  3.417280711188e+00  
  1.360054000003e-03  3.417280635336e+00  
  1.360054019791e-03  3.417280579098e+00  
  1.360054059367e-03  3.417280466625e+00  
  1.360054138517e-03  3.417280241673e+00  
  1.360054296819e-03  3.417279791755e+00  
  1.360054613422e-03  3.417278891860e+00  
  1.360055246628e-03  3.417277091830e+00  
  1.360056400000e-03  3.417273812307e+00  
  1.360056500000e-03  3.417273527917e+00  
  1.360057200000e-03  3.417271536956e+00  
  1.360057300000e-03  3.417271252499e+00  
  1.360057800000e-03  3.417269830104e+00  
  1.360057900000e-03  3.417269545602e+00  
  1.360059000264e-03  3.417266414802e+00  
  1.360060411032e-03  3.417262399069e+00  
  1.360061871346e-03  3.417258240653e+00  
  1.360063900139e-03  3.417252460623e+00  
  1.360067365404e-03  3.417242580583e+00  
  1.360074295934e-03  3.417222792087e+00  
  1.360088156994e-03  3.417183101422e+00  
  1.360100000003e-03  3.417149069339e+00  
  1.360100500003e-03  3.417147630011e+00  
  1.360101500057e-03  3.417144750404e+00  
  1.360103500165e-03  3.417138989290e+00  
  1.360105000003e-03  3.417134667251e+00  
  1.360105400025e-03  3.417133514182e+00  
  1.360106200031e-03  3.417131207839e+00  
  1.360107200000e-03  3.417128324348e+00  
  1.360107300000e-03  3.417128035951e+00  
  1.360107800000e-03  3.417126593840e+00  
  1.360108200000e-03  3.417125440009e+00  
  1.360108300000e-03  3.417125151530e+00  
  1.360108900000e-03  3.417123420500e+00  
  1.360109000000e-03  3.417123131968e+00  
  1.360109018871e-03  3.417123077518e+00  
  1.360109056613e-03  3.417122968618e+00  
  1.360109116497e-03  3.417122795826e+00  
  1.360109236265e-03  3.417122450234e+00  
  1.360109353588e-03  3.417122111687e+00  
  1.360109545348e-03  3.417121558323e+00  
  1.360109899716e-03  3.417120535637e+00  
  1.360110000003e-03  3.417120246199e+00  
  1.360110070877e-03  3.417120041643e+00  
  1.360110212624e-03  3.417119632520e+00  
  1.360110496119e-03  3.417118814230e+00  
  1.360110771790e-03  3.417118018460e+00  
  1.360110979591e-03  3.417117468388e+00  
  1.360111110349e-03  3.417117154616e+00  
  1.360111208347e-03  3.417116938807e+00  
  1.360111393308e-03  3.417116579287e+00  
  1.360111763229e-03  3.417116043200e+00  
  1.360112208495e-03  3.417115686852e+00  
  1.360112426936e-03  3.417115616463e+00  
  1.360112488206e-03  3.417115608481e+00  
  1.360112581245e-03  3.417115605536e+00  
  1.360112767323e-03  3.417115633818e+00  
  1.360113139480e-03  3.417115845443e+00  
  1.360113883793e-03  3.417117064420e+00  
  1.360115220986e-03  3.417121789675e+00  
  1.360116611264e-03  3.417129528287e+00  
  1.360118579707e-03  3.417142676850e+00  
  1.360120902426e-03  3.417159871601e+00  
  1.360121478728e-03  3.417164165980e+00  
  1.360121968325e-03  3.417167814999e+00  
  1.360122423741e-03  3.417171208935e+00  
  1.360123175132e-03  3.417176808343e+00  
  1.360123990971e-03  3.417182889725e+00  
  1.360124764621e-03  3.417188658902e+00  
  1.360125734873e-03  3.417195897763e+00  
  1.360127495817e-03  3.417209045486e+00  
  1.360129692248e-03  3.417225462085e+00  
  1.360134085111e-03  3.417258353242e+00  
  1.360142870835e-03  3.417324367776e+00  
  1.360160442285e-03  3.417457327301e+00  
  1.360195585183e-03  3.417726978026e+00  
  1.360236116342e-03  3.418044151049e+00  
  1.360304649762e-03  3.418595503680e+00  
  1.360441716603e-03  3.419754924194e+00  
  1.360504300000e-03  3.420309433631e+00  
  1.360531900000e-03  3.420558983005e+00  
  1.360533300000e-03  3.420571722907e+00  
  1.360533500000e-03  3.420573543534e+00  
  1.360533600000e-03  3.420574453909e+00  
  1.360534100000e-03  3.420579006386e+00  
  1.360534500000e-03  3.420582649083e+00  
  1.360534600000e-03  3.420583559859e+00  
  1.360534900000e-03  3.420586292425e+00  
  1.360535000000e-03  3.420587203363e+00  
  1.360535300000e-03  3.420589936417e+00  
  1.360535400000e-03  3.420590847517e+00  
  1.360535500000e-03  3.420591758656e+00  
  1.360536000000e-03  3.420596314949e+00  
  1.360536358652e-03  3.420599583818e+00  
  1.360536673998e-03  3.420602437933e+00  
  1.360536814418e-03  3.420603702642e+00  
  1.360536854704e-03  3.420604064739e+00  
  1.360536915973e-03  3.420604614747e+00  
  1.360537038512e-03  3.420605711640e+00  
  1.360537283590e-03  3.420607882961e+00  
  1.360537480448e-03  3.420609595444e+00  
  1.360537655211e-03  3.420611088133e+00  
  1.360537814583e-03  3.420612424692e+00  
  1.360538133328e-03  3.420615017541e+00  
  1.360538427859e-03  3.420617314749e+00  
  1.360539016921e-03  3.420621614827e+00  
  1.360539908289e-03  3.420627362537e+00  
  1.360540195556e-03  3.420629022274e+00  
  1.360540770089e-03  3.420632070012e+00  
  1.360541919155e-03  3.420637159986e+00  
  1.360543135834e-03  3.420641266455e+00  
  1.360545569194e-03  3.420646246762e+00  
  1.360550435913e-03  3.420647847572e+00  
  1.360556161684e-03  3.420644144644e+00  
  1.360561337603e-03  3.420638923120e+00  
  1.360564387498e-03  3.420635464582e+00  
  1.360569187162e-03  3.420629783664e+00  
  1.360578786490e-03  3.420618336560e+00  
  1.360597985146e-03  3.420595158389e+00  
  1.360617237446e-03  3.420571595401e+00  
  1.360642292259e-03  3.420540470523e+00  
  1.360692401884e-03  3.420476700304e+00  
  1.360748108385e-03  3.420403422965e+00  
  1.360859521387e-03  3.420249336851e+00  
  1.361046870706e-03  3.419967631798e+00  
  1.361421569345e-03  3.419319400276e+00  
  1.361951526163e-03  3.418210339534e+00  
  1.362481482980e-03  3.416877685157e+00  
  1.363011439798e-03  3.415323148644e+00  
  1.363541396615e-03  3.413548600475e+00  
  1.364071353433e-03  3.411560181226e+00  
  1.364424499032e-03  3.410355504532e+00  
  1.364747699258e-03  3.409491367134e+00  
  1.365000000003e-03  3.409059327505e+00  
  1.365000500003e-03  3.409058651610e+00  
  1.365001000000e-03  3.409057976031e+00  
  1.365001100000e-03  3.409057840925e+00  
  1.365001125117e-03  3.409057806993e+00  
  1.365001175350e-03  3.409057739130e+00  
  1.365001275816e-03  3.409057603411e+00  
  1.365001476749e-03  3.409057332014e+00  
  1.365001878615e-03  3.409056789371e+00  
  1.365001900000e-03  3.409056760499e+00  
  1.365002000000e-03  3.409056625499e+00  
  1.365002700000e-03  3.409055680840e+00  
  1.365002800000e-03  3.409055545939e+00  
  1.365002818234e-03  3.409055521343e+00  
  1.365002854701e-03  3.409055472152e+00  
  1.365002906925e-03  3.409055401709e+00  
  1.365003011372e-03  3.409055260833e+00  
  1.365003126845e-03  3.409055105104e+00  
  1.365003271223e-03  3.409054910418e+00  
  1.365003483378e-03  3.409054624384e+00  
  1.365003907689e-03  3.409054052475e+00  
  1.365004756310e-03  3.409052909296e+00  
  1.365005000003e-03  3.409052581172e+00  
  1.365005169727e-03  3.409052352702e+00  
  1.365005365794e-03  3.409052088797e+00  
  1.365005757927e-03  3.409051561112e+00  
  1.365006542194e-03  3.409050506257e+00  
  1.365007245529e-03  3.409049560851e+00  
  1.365007664112e-03  3.409048998472e+00  
  1.365008501278e-03  3.409047874298e+00  
  1.365010175609e-03  3.409045628234e+00  
  1.365013073513e-03  3.409041747789e+00  
  1.365018869319e-03  3.409034011808e+00  
  1.365030460933e-03  3.409018625274e+00  
  1.365050000003e-03  3.408992860502e+00  
  1.365050200003e-03  3.408992597884e+00  
  1.365050600006e-03  3.408992072697e+00  
  1.365051400012e-03  3.408991022417e+00  
  1.365052000003e-03  3.408990234818e+00  
  1.365052160004e-03  3.408990024808e+00  
  1.365052480007e-03  3.408989604800e+00  
  1.365053120012e-03  3.408988764861e+00  
  1.365053200000e-03  3.408988659893e+00  
  1.365053280000e-03  3.408988554912e+00  
  1.365053300000e-03  3.408988528667e+00  
  1.365053340000e-03  3.408988476176e+00  
  1.365053420001e-03  3.408988371196e+00  
  1.365053545147e-03  3.408988206981e+00  
  1.365053795440e-03  3.408987878555e+00  
  1.365054000003e-03  3.408987610148e+00  
  1.365054050062e-03  3.408987544468e+00  
  1.365054150179e-03  3.408987413107e+00  
  1.365054350413e-03  3.408987150392e+00  
  1.365054750882e-03  3.408986624993e+00  
  1.365055551819e-03  3.408985574285e+00  
  1.365055900000e-03  3.408985117561e+00  
  1.365056000000e-03  3.408984986391e+00  
  1.365056700000e-03  3.408984068249e+00  
  1.365056800000e-03  3.408983937093e+00  
  1.365057300000e-03  3.408983281349e+00  
  1.365057400000e-03  3.408983150206e+00  
  1.365058499519e-03  3.408981708343e+00  
  1.365059910287e-03  3.408979858570e+00  
  1.365061156210e-03  3.408978225127e+00  
  1.365063335878e-03  3.408975367792e+00  
  1.365066468102e-03  3.408971262072e+00  
  1.365072732550e-03  3.408963048956e+00  
  1.365085261446e-03  3.408946597230e+00  
  1.365100000003e-03  3.408927167610e+00  
  1.365100500003e-03  3.408926506386e+00  
  1.365101500057e-03  3.408925183180e+00  
  1.365103500165e-03  3.408922535087e+00  
  1.365105000003e-03  3.408920547644e+00  
  1.365105400025e-03  3.408920017217e+00  
  1.365106200031e-03  3.408918956120e+00  
  1.365107200000e-03  3.408917629132e+00  
  1.365107300000e-03  3.408917496392e+00  
  1.365107800000e-03  3.408916832574e+00  
  1.365108200000e-03  3.408916301369e+00  
  1.365108300000e-03  3.408916168546e+00  
  1.365108900000e-03  3.408915371431e+00  
  1.365109000000e-03  3.408915238551e+00  
  1.365109019014e-03  3.408915213284e+00  
  1.365109057041e-03  3.408915162750e+00  
  1.365109116994e-03  3.408915083074e+00  
  1.365109236902e-03  3.408914923714e+00  
  1.365109351583e-03  3.408914771289e+00  
  1.365109488883e-03  3.408914588789e+00  
  1.365109763484e-03  3.408914223742e+00  
  1.365110000003e-03  3.408913909268e+00  
  1.365110054923e-03  3.408913836238e+00  
  1.365110164761e-03  3.408913690177e+00  
  1.365110384437e-03  3.408913398021e+00  
  1.365110823788e-03  3.408912813590e+00  
  1.365111132335e-03  3.408912507449e+00  
  1.365111331079e-03  3.408912379388e+00  
  1.365111474526e-03  3.408912326421e+00  
  1.365111753551e-03  3.408912322228e+00  
  1.365112311599e-03  3.408912680991e+00  
  1.365113427696e-03  3.408914620416e+00  
  1.365115659890e-03  3.408921917823e+00  
  1.365118559656e-03  3.408935568384e+00  
  1.365120810104e-03  3.408947828644e+00  
  1.365123396573e-03  3.408963158301e+00  
  1.365126835388e-03  3.408984360224e+00  
  1.365127737188e-03  3.408990044869e+00  
  1.365128218961e-03  3.408993095960e+00  
  1.365128684576e-03  3.408996051208e+00  
  1.365129615805e-03  3.409001967966e+00  
  1.365130574136e-03  3.409008058959e+00  
  1.365131893634e-03  3.409016445702e+00  
  1.365133205309e-03  3.409024782533e+00  
  1.365134588509e-03  3.409033577719e+00  
  1.365136622890e-03  3.409046523286e+00  
  1.365138703465e-03  3.409059776739e+00  
  1.365141479551e-03  3.409077484182e+00  
  1.365144824862e-03  3.409098860689e+00  
  1.365148328870e-03  3.409121297302e+00  
  1.365152612209e-03  3.409148789254e+00  
  1.365157668173e-03  3.409181333561e+00  
  1.365167780101e-03  3.409246728517e+00  
  1.365179219722e-03  3.409321204894e+00  
  1.365202098965e-03  3.409471741851e+00  
  1.365232217192e-03  3.409673130857e+00  
  1.365292453646e-03  3.410086896708e+00  
  1.365412926554e-03  3.410958356770e+00  
  1.365653872370e-03  3.412876784458e+00  
  1.366135764002e-03  3.417413728172e+00  
  1.366256800000e-03  3.418699851351e+00  
  1.366377900000e-03  3.420045378296e+00  
  1.366405500000e-03  3.420360256510e+00  
  1.366405800000e-03  3.420363695839e+00  
  1.366406100000e-03  3.420367135527e+00  
  1.366406200000e-03  3.420368282170e+00  
  1.366406700000e-03  3.420374015989e+00  
  1.366407100000e-03  3.420378603766e+00  
  1.366407200000e-03  3.420379750809e+00  
  1.366407500000e-03  3.420383192182e+00  
  1.366407600000e-03  3.420384339384e+00  
  1.366407900000e-03  3.420387781229e+00  
  1.366408000000e-03  3.420388928595e+00  
  1.366408100000e-03  3.420390075999e+00  
  1.366408600000e-03  3.420395813613e+00  
  1.366408959397e-03  3.420399938404e+00  
  1.366409275023e-03  3.420403540334e+00  
  1.366409415606e-03  3.420405138203e+00  
  1.366409455938e-03  3.420405595838e+00  
  1.366409517277e-03  3.420406291078e+00  
  1.366409639956e-03  3.420407678254e+00  
  1.366409885312e-03  3.420410427234e+00  
  1.366410081449e-03  3.420412588708e+00  
  1.366410255699e-03  3.420414477833e+00  
  1.366410414630e-03  3.420416171950e+00  
  1.366410646692e-03  3.420418591805e+00  
  1.366410882223e-03  3.420420980044e+00  
  1.366411353286e-03  3.420425537441e+00  
  1.366412295412e-03  3.420433754541e+00  
  1.366412590176e-03  3.420436080701e+00  
  1.366413179703e-03  3.420440391647e+00  
  1.366414105438e-03  3.420446291012e+00  
  1.366415956907e-03  3.420455339537e+00  
  1.366419659846e-03  3.420464889922e+00  
  1.366421354294e-03  3.420467437007e+00  
  1.366422501311e-03  3.420468892258e+00  
  1.366424715996e-03  3.420471577245e+00  
  1.366427096456e-03  3.420474399918e+00  
  1.366431857377e-03  3.420479965739e+00  
  1.366441379219e-03  3.420491023656e+00  
  1.366460422903e-03  3.420512884974e+00  
  1.366480378538e-03  3.420535449717e+00  
  1.366514460474e-03  3.420573221304e+00  
  1.366549740464e-03  3.420611302169e+00  
  1.366620300442e-03  3.420684356856e+00  
  1.366761420399e-03  3.420818047023e+00  
  1.367043660313e-03  3.421035830206e+00  
  1.367573617131e-03  3.421266728810e+00  
  1.368103573948e-03  3.421266185042e+00  
  1.368633530766e-03  3.421035281139e+00  
  1.369163487583e-03  3.420574897079e+00  
  1.369693444401e-03  3.419886771590e+00  
  1.370000000003e-03  3.419385116674e+00  
  1.370000500003e-03  3.419384236335e+00  
  1.370001000000e-03  3.419383355798e+00  
  1.370001100000e-03  3.419383179682e+00  
  1.370001125117e-03  3.419383135447e+00  
  1.370001175350e-03  3.419383046977e+00  
  1.370001275816e-03  3.419382870029e+00  
  1.370001476749e-03  3.419382516108e+00  
  1.370001878615e-03  3.419381808170e+00  
  1.370001900000e-03  3.419381770493e+00  
  1.370002000000e-03  3.419381594310e+00  
  1.370002700000e-03  3.419380360793e+00  
  1.370002800000e-03  3.419380184544e+00  
  1.370002818225e-03  3.419380152421e+00  
  1.370002854674e-03  3.419380088176e+00  
  1.370002906898e-03  3.419379996126e+00  
  1.370003011346e-03  3.419379812019e+00  
  1.370003122779e-03  3.419379615591e+00  
  1.370003296284e-03  3.419379309728e+00  
  1.370003458777e-03  3.419379023254e+00  
  1.370003783762e-03  3.419378450242e+00  
  1.370004433732e-03  3.419377303964e+00  
  1.370005000003e-03  3.419376305021e+00  
  1.370005129997e-03  3.419376075660e+00  
  1.370005389976e-03  3.419375616920e+00  
  1.370005909933e-03  3.419374699286e+00  
  1.370006949848e-03  3.419372863364e+00  
  1.370007524008e-03  3.419371849341e+00  
  1.370008538964e-03  3.419370056182e+00  
  1.370009567889e-03  3.419368237496e+00  
  1.370011625739e-03  3.419364597570e+00  
  1.370015741440e-03  3.419357307507e+00  
  1.370023972841e-03  3.419342686522e+00  
  1.370040435644e-03  3.419313281143e+00  
  1.370050000003e-03  3.419296097519e+00  
  1.370050200003e-03  3.419295737390e+00  
  1.370050600006e-03  3.419295017004e+00  
  1.370051400012e-03  3.419293575919e+00  
  1.370052000003e-03  3.419292494817e+00  
  1.370052160004e-03  3.419292206460e+00  
  1.370052480007e-03  3.419291629700e+00  
  1.370052700000e-03  3.419291233147e+00  
  1.370052800000e-03  3.419291052878e+00  
  1.370052920000e-03  3.419290836538e+00  
  1.370053000000e-03  3.419290692307e+00  
  1.370053023234e-03  3.419290650419e+00  
  1.370053069701e-03  3.419290566642e+00  
  1.370053162635e-03  3.419290399084e+00  
  1.370053348504e-03  3.419290063946e+00  
  1.370053720241e-03  3.419289393588e+00  
  1.370054000003e-03  3.419288889013e+00  
  1.370054074350e-03  3.419288754908e+00  
  1.370054223036e-03  3.419288486706e+00  
  1.370054520407e-03  3.419287950253e+00  
  1.370055115150e-03  3.419286877130e+00  
  1.370055600000e-03  3.419286002084e+00  
  1.370055700000e-03  3.419285821581e+00  
  1.370056400000e-03  3.419284557844e+00  
  1.370056500000e-03  3.419284377280e+00  
  1.370057000000e-03  3.419283474330e+00  
  1.370057100000e-03  3.419283293715e+00  
  1.370058196912e-03  3.419281312011e+00  
  1.370059608797e-03  3.419278759843e+00  
  1.370061069669e-03  3.419276117442e+00  
  1.370063102933e-03  3.419272436856e+00  
  1.370066545846e-03  3.419266196955e+00  
  1.370073431673e-03  3.419253688594e+00  
  1.370087203326e-03  3.419228557586e+00  
  1.370100000003e-03  3.419205069190e+00  
  1.370100500003e-03  3.419204148665e+00  
  1.370101500057e-03  3.419202306711e+00  
  1.370103500165e-03  3.419198620882e+00  
  1.370105000003e-03  3.419195855014e+00  
  1.370105400025e-03  3.419195116981e+00  
  1.370106200031e-03  3.419193640673e+00  
  1.370107200000e-03  3.419191794679e+00  
  1.370107300000e-03  3.419191610031e+00  
  1.370107800000e-03  3.419190686674e+00  
  1.370108200000e-03  3.419189947846e+00  
  1.370108300000e-03  3.419189763120e+00  
  1.370108900000e-03  3.419188654588e+00  
  1.370109000000e-03  3.419188469804e+00  
  1.370109018920e-03  3.419188434841e+00  
  1.370109056761e-03  3.419188364915e+00  
  1.370109116669e-03  3.419188254210e+00  
  1.370109236483e-03  3.419188032791e+00  
  1.370109353481e-03  3.419187816566e+00  
  1.370109571480e-03  3.419187413648e+00  
  1.370109876535e-03  3.419186849765e+00  
  1.370110000003e-03  3.419186621519e+00  
  1.370110061014e-03  3.419186508727e+00  
  1.370110183040e-03  3.419186283123e+00  
  1.370110427094e-03  3.419185831882e+00  
  1.370110915200e-03  3.419184929265e+00  
  1.370111200743e-03  3.419184493089e+00  
  1.370111393527e-03  3.419184259827e+00  
  1.370111526799e-03  3.419184132497e+00  
  1.370111789944e-03  3.419183966580e+00  
  1.370112316235e-03  3.419183955527e+00  
  1.370112564479e-03  3.419184080082e+00  
  1.370112678694e-03  3.419184164331e+00  
  1.370112787577e-03  3.419184260353e+00  
  1.370113005344e-03  3.419184503744e+00  
  1.370113440877e-03  3.419185249244e+00  
  1.370114311943e-03  3.419187920755e+00  
  1.370115838567e-03  3.419195932842e+00  
  1.370117316203e-03  3.419206515191e+00  
  1.370118971536e-03  3.419219696975e+00  
  1.370120833250e-03  3.419235415712e+00  
  1.370121264964e-03  3.419239079286e+00  
  1.370121755678e-03  3.419243244631e+00  
  1.370122267719e-03  3.419247591037e+00  
  1.370123291802e-03  3.419256285652e+00  
  1.370124354813e-03  3.419265315368e+00  
  1.370125740807e-03  3.419277096406e+00  
  1.370128243830e-03  3.419298393594e+00  
  1.370133249875e-03  3.419341066878e+00  
  1.370143261965e-03  3.419426723235e+00  
  1.370163220581e-03  3.419598686625e+00  
  1.370184705075e-03  3.419785590232e+00  
  1.370227674063e-03  3.420164967400e+00  
  1.370280531462e-03  3.420641830277e+00  
  1.370386246260e-03  3.421629231519e+00  
  1.370597675856e-03  3.423738588975e+00  
  1.371020535048e-03  3.428494233825e+00  
  1.371550491866e-03  3.435462757953e+00  
  1.371671600000e-03  3.437212267184e+00  
  1.371677900000e-03  3.437304874268e+00  
  1.371684200000e-03  3.437397639355e+00  
  1.371690500000e-03  3.437490562202e+00  
  1.371691900000e-03  3.437511233120e+00  
  1.371692200000e-03  3.437515663615e+00  
  1.371692300000e-03  3.437517140527e+00  
  1.371692800000e-03  3.437524525680e+00  
  1.371693200000e-03  3.437530434516e+00  
  1.371693300000e-03  3.437531911826e+00  
  1.371693600000e-03  3.437536343991e+00  
  1.371693700000e-03  3.437537821460e+00  
  1.371694000000e-03  3.437542254106e+00  
  1.371694100000e-03  3.437543731732e+00  
  1.371694200000e-03  3.437545209399e+00  
  1.371694700000e-03  3.437552598324e+00  
  1.371695059584e-03  3.437557912816e+00  
  1.371695375395e-03  3.437562559304e+00  
  1.371695516071e-03  3.437564622231e+00  
  1.371695556427e-03  3.437565213181e+00  
  1.371695617801e-03  3.437566111092e+00  
  1.371695740549e-03  3.437567903193e+00  
  1.371695986046e-03  3.437571458352e+00  
  1.371696181880e-03  3.437574251928e+00  
  1.371696355921e-03  3.437576698057e+00  
  1.371696508122e-03  3.437578805119e+00  
  1.371696646237e-03  3.437580689276e+00  
  1.371696847729e-03  3.437583388094e+00  
  1.371697250712e-03  3.437588595322e+00  
  1.371698056679e-03  3.437598217070e+00  
  1.371698368998e-03  3.437601660060e+00  
  1.371698993636e-03  3.437608072192e+00  
  1.371699601324e-03  3.437613719832e+00  
  1.371700816700e-03  3.437623418646e+00  
  1.371701120544e-03  3.437625517862e+00  
  1.371701728232e-03  3.437629372730e+00  
  1.371702943608e-03  3.437635846682e+00  
  1.371703589387e-03  3.437638874763e+00  
  1.371704294398e-03  3.437642023135e+00  
  1.371704966626e-03  3.437645024285e+00  
  1.371705831266e-03  3.437648883924e+00  
  1.371707560546e-03  3.437656601485e+00  
  1.371711019106e-03  3.437672028993e+00  
  1.371717936225e-03  3.437702853470e+00  
  1.371731770463e-03  3.437764379309e+00  
  1.371759438939e-03  3.437886935922e+00  
  1.371814775891e-03  3.438130064543e+00  
  1.371904528565e-03  3.438518774416e+00  
  1.372084033913e-03  3.439275324008e+00  
  1.372443044610e-03  3.440705088109e+00  
  1.372973001427e-03  3.442613230941e+00  
  1.373502958245e-03  3.444280635876e+00  
  1.374032915063e-03  3.445708581945e+00  
  1.374562871880e-03  3.446897982409e+00  
  1.375000000003e-03  3.447699994960e+00  
  1.375000500003e-03  3.447700819844e+00  
  1.375001000000e-03  3.447701644513e+00  
  1.375001100000e-03  3.447701809439e+00  
  1.375001125117e-03  3.447701850862e+00  
  1.375001175350e-03  3.447701933707e+00  
  1.375001275816e-03  3.447702099393e+00  
  1.375001476749e-03  3.447702430738e+00  
  1.375001878615e-03  3.447703093323e+00  
  1.375001900000e-03  3.447703128579e+00  
  1.375002000000e-03  3.447703293432e+00  
  1.375002700000e-03  3.447704447177e+00  
  1.375002800000e-03  3.447704611965e+00  
  1.375002818228e-03  3.447704642000e+00  
  1.375002854683e-03  3.447704702072e+00  
  1.375002911727e-03  3.447704796065e+00  
  1.375003006477e-03  3.447704952186e+00  
  1.375003107060e-03  3.447705117909e+00  
  1.375003265082e-03  3.447705378252e+00  
  1.375003471137e-03  3.447705717697e+00  
  1.375003782897e-03  3.447706231208e+00  
  1.375004334892e-03  3.447707140216e+00  
  1.375005000003e-03  3.447708235154e+00  
  1.375005110402e-03  3.447708416859e+00  
  1.375005331195e-03  3.447708780235e+00  
  1.375005772782e-03  3.447709506866e+00  
  1.375006655955e-03  3.447710959644e+00  
  1.375007290186e-03  3.447712002515e+00  
  1.375008046699e-03  3.447713246015e+00  
  1.375008923260e-03  3.447714686237e+00  
  1.375010676381e-03  3.447717564743e+00  
  1.375014182625e-03  3.447723313980e+00  
  1.375021195111e-03  3.447734781375e+00  
  1.375035220084e-03  3.447757591854e+00  
  1.375050000003e-03  3.447781450845e+00  
  1.375050200003e-03  3.447781772423e+00  
  1.375050600006e-03  3.447782415451e+00  
  1.375051400012e-03  3.447783701177e+00  
  1.375052000003e-03  3.447784665126e+00  
  1.375052160004e-03  3.447784922126e+00  
  1.375052480007e-03  3.447785436075e+00  
  1.375053120012e-03  3.447786463723e+00  
  1.375053200000e-03  3.447786592138e+00  
  1.375053520002e-03  3.447787105817e+00  
  1.375053915628e-03  3.447787740765e+00  
  1.375054000003e-03  3.447787876162e+00  
  1.375054047044e-03  3.447787951647e+00  
  1.375054141131e-03  3.447788102616e+00  
  1.375054329305e-03  3.447788404536e+00  
  1.375054705652e-03  3.447789008291e+00  
  1.375055458347e-03  3.447790215445e+00  
  1.375055800000e-03  3.447790763223e+00  
  1.375055900000e-03  3.447790923535e+00  
  1.375056600000e-03  3.447792045488e+00  
  1.375056700000e-03  3.447792205734e+00  
  1.375057200000e-03  3.447793006839e+00  
  1.375057300000e-03  3.447793167034e+00  
  1.375058399333e-03  3.447794927557e+00  
  1.375059807679e-03  3.447797181457e+00  
  1.375061268552e-03  3.447799517658e+00  
  1.375063297345e-03  3.447802759083e+00  
  1.375066748826e-03  3.447808265591e+00  
  1.375073651789e-03  3.447819248501e+00  
  1.375087457715e-03  3.447841093920e+00  
  1.375100000003e-03  3.447860800707e+00  
  1.375100500003e-03  3.447861583469e+00  
  1.375101500057e-03  3.447863148235e+00  
  1.375103500165e-03  3.447866275752e+00  
  1.375105000003e-03  3.447868618970e+00  
  1.375105400025e-03  3.447869243565e+00  
  1.375106200031e-03  3.447870492371e+00  
  1.375107200000e-03  3.447872052601e+00  
  1.375107300000e-03  3.447872208586e+00  
  1.375107800000e-03  3.447872988383e+00  
  1.375108200000e-03  3.447873612067e+00  
  1.375108300000e-03  3.447873767966e+00  
  1.375108900000e-03  3.447874703189e+00  
  1.375109000000e-03  3.447874859030e+00  
  1.375109018871e-03  3.447874888437e+00  
  1.375109056613e-03  3.447874947252e+00  
  1.375109116497e-03  3.447875040569e+00  
  1.375109236265e-03  3.447875227194e+00  
  1.375109350631e-03  3.447875405390e+00  
  1.375109487512e-03  3.447875618653e+00  
  1.375109761275e-03  3.447876045131e+00  
  1.375110000003e-03  3.447876416979e+00  
  1.375110054755e-03  3.447876502255e+00  
  1.375110164256e-03  3.447876672793e+00  
  1.375110383256e-03  3.447877013842e+00  
  1.375110821257e-03  3.447877695816e+00  
  1.375111128035e-03  3.447878253630e+00  
  1.375111325708e-03  3.447878666361e+00  
  1.375111468526e-03  3.447878995063e+00  
  1.375111745874e-03  3.447879709538e+00  
  1.375112000312e-03  3.447880447674e+00  
  1.375112157402e-03  3.447880938880e+00  
  1.375112199329e-03  3.447881074406e+00  
  1.375112262799e-03  3.447881283069e+00  
  1.375112389738e-03  3.447881713871e+00  
  1.375112643617e-03  3.447882643748e+00  
  1.375113151374e-03  3.447884874545e+00  
  1.375114166888e-03  3.447891153354e+00  
  1.375115393067e-03  3.447901418378e+00  
  1.375116843509e-03  3.447916358804e+00  
  1.375118531438e-03  3.447935348681e+00  
  1.375120386074e-03  3.447957288175e+00  
  1.375120831572e-03  3.447962581670e+00  
