  Time                 , V(Vout)              , V(Vn)                , V(Vp)                
  8.106400144195e-02  ,-2.544799446967e+00  ,1.239669057969e-01  ,-3.713154488509e-01  
  8.111400144195e-02  ,-2.593578201024e+00  ,1.288355445525e-01  ,-3.708463235625e-01  
  8.116400144195e-02  ,-2.642451220025e+00  ,1.335770381802e-01  ,-3.703735381705e-01  
  8.121400144195e-02  ,-2.691374771102e+00  ,1.381867073981e-01  ,-3.698970973413e-01  
  8.126400144195e-02  ,-2.740305109792e+00  ,1.426600030194e-01  ,-3.694170057770e-01  
  8.131400144195e-02  ,-2.789198397856e+00  ,1.469925104412e-01  ,-3.689332682161e-01  
  8.136400144195e-02  ,-2.838003685290e+00  ,1.511799540018e-01  ,-3.684458894327e-01  
  8.141400144195e-02  ,-2.886691744143e+00  ,1.552182012000e-01  ,-3.679548742372e-01  
  8.146400144195e-02  ,-2.935211541419e+00  ,1.591032667733e-01  ,-3.674602274755e-01  
  8.151400144195e-02  ,-2.983519563340e+00  ,1.628313166311e-01  ,-3.669619540298e-01  
  8.156400144195e-02  ,-3.031572476089e+00  ,1.663986716383e-01  ,-3.664600588178e-01  
  8.161400144195e-02  ,-3.079327173067e+00  ,1.698018112461e-01  ,-3.659545467929e-01  
  8.166400144195e-02  ,-3.126740813039e+00  ,1.730373769666e-01  ,-3.654454229444e-01  
  8.171400144195e-02  ,-3.173770866553e+00  ,1.761021756871e-01  ,-3.649326922971e-01  
  8.176400144195e-02  ,-3.220375153853e+00  ,1.789931828212e-01  ,-3.644163599114e-01  
  8.181400144195e-02  ,-3.266511890323e+00  ,1.817075452941e-01  ,-3.638964308834e-01  
  8.186400144195e-02  ,-3.312139723988e+00  ,1.842425843575e-01  ,-3.633729103446e-01  
  8.191400144195e-02  ,-3.357217779807e+00  ,1.865957982341e-01  ,-3.628458034618e-01  
  8.196400144195e-02  ,-3.401705696624e+00  ,1.887648645858e-01  ,-3.623151154374e-01  
  8.201400144195e-02  ,-3.445563670135e+00  ,1.907476428060e-01  ,-3.617808515091e-01  
  8.206400144195e-02  ,-3.488752489126e+00  ,1.925421761320e-01  ,-3.612430169498e-01  
  8.211400144195e-02  ,-3.531233576963e+00  ,1.941466935760e-01  ,-3.607016170679e-01  
  8.216400144195e-02  ,-3.572969026968e+00  ,1.955596116732e-01  ,-3.601566572065e-01  
  8.221400144195e-02  ,-3.613921642271e+00  ,1.967795360437e-01  ,-3.596081427444e-01  
  8.226400144195e-02  ,-3.654054970165e+00  ,1.978052627697e-01  ,-3.590560790951e-01  
  8.231400144195e-02  ,-3.693333340200e+00  ,1.986357795827e-01  ,-3.585004717072e-01  
